纠 jiu1 8
纹 wen2 8
奴 nu2 8
悠 you1 8
棍 gun4 8
盲 mang2 8
仇 chou2 8
捷 jie2 8
伪 wei3 8
阔 kuo4 8
悉 xi1 8
泄 xie4 8
驱 qu1 8
拘 ju1 8
贩 fan4 8
羞 xiu1 8
逝 shi4 8
率 shuai4 8
役 yi4 8
遣 qian3 8
卑 bei1 8
纱 sha1 8
衰 shuai1 8
僵 jiang1 8
略 lu:e4 8
卸 xie4 8
脊 ji3 8
了 le5 7
他 ta1 7
己 ji3 7
给 ji3 7
将 jiang1 7
怎 zen3 7
孩 hai2 7
较 jiao4 7
篇 pian1 7
页 ye4 7
否 fou3 7
七 qi1 7
汽 qi4 7
楚 chu3 7
九 jiu3 7
惯 guan4 7
析 xi1 7
绩 ji4 7
姐 jie3 7
妻 qi1 7
康 kang1 7
址 zhi3 7
敢 gan3 7
堆 dui1 7
阶 jie1 7
龄 ling2 7
链 lian4 7
呆 dai1 7
戴 dai4 7
塔 ta3 7
渐 jian4 7
竞 jing4 7
猪 zhu1 7
载 zai3 7
爷 ye5 7
倍 bei4 7
吓 xia4 7
角 jue2 7
疼 teng2 7
挑 tiao3 7
擦 ca1 7
乏 fa2 7
召 zhao4 7
询 xun2 7
穷 qiong2 7
杰 jie2 7
紫 zi3 7
敲 qiao1 7
暂 zan4 7
扎 zha1 7
扩 kuo4 7
臭 chou4 7
铺 pu4 7
郎 lang2 7
凌 ling2 7
晨 chen2 7
祝 zhu4 7
邪 xie2 7
尸 shi1 7
孙 sun1 7
衡 heng2 7
铃 ling2 7
旅 lu:3 7
烤 kao3 7
弯 wan1 7
廊 lang2 7
狱 yu4 7
仁 ren2 7
遥 yao2 7
莲 lian2 7
熊 xiong2 7
狠 hen3 7
焦 jiao1 7
偿 chang2 7
岗 gang3 7
痕 hen2 7
跃 yue4 7
夸 kua1 7
跨 kua4 7
迈 mai4 7
篮 lan2 7
辅 fu3 7
崇 chong2 7
兽 shou4 7
漠 mo4 7
拟 ni3 7
誉 yu4 7
懒 lan3 7
洪 hong2 7
垫 dian4 7
柜 gui4 7
塑 su4 7
惩 cheng2 7
